39008 84002
23190 123 0.008772
23190 448 0.055556
23190 23191 1.000000
23191 24875 1.000000
23192 604 0.033333
23192 1855 0.027027
23192 9789 0.333333
23192 9794 0.333333
23192 16478 0.200000
23193 23194 0.500000
23195 2113 0.043478
23196 23197 0.500000
23198 23199 1.000000
23199 19311 0.200000
23199 24925 1.000000
23200 4469 0.058824
23200 24853 0.500000
23201 20791 0.500000
23202 17919 0.500000
23203 2297 0.142857
23203 18386 0.333333
23204 523 0.008547
23205 23206 1.000000
23207 5460 0.333333
23208 17 0.033333
23209 1053 0.111111
23209 1644 0.250000
23210 112 0.014493
23210 1007 0.023256
23211 63 0.050000
23211 1776 0.026316
23211 2471 0.025641
23212 2471 0.025641
23213 23214 1.000000
23215 436 0.016949
23215 536 0.076923
23215 2471 0.025641
23216 903 0.111111
23217 4002 0.250000
23218 10115 0.166667
23219 409 0.013333
23220 4072 0.142857
23221 1011 0.002584
23225 267 0.011628
23226 1423 0.031250
23227 11451 0.333333
23228 2028 0.166667
23229 23230 1.000000
23231 496 0.038462
23233 23234 1.000000
23235 23236 1.000000
23236 25467 1.000000
23236 25468 1.000000
23237 1564 0.058824
23237 1662 0.027778
23238 6721 0.029412
23239 233 0.066667
23240 23241 1.000000
23242 498 0.008772
23243 1662 0.027778
23244 23245 1.000000
23246 1662 0.027778
23247 6529 0.166667
23248 23249 1.000000
23250 9884 0.500000
23251 5460 0.333333
23252 8757 0.200000
23253 15086 0.500000
23254 2497 0.076923
23255 1662 0.027778
23256 1537 0.009174
23257 3284 0.083333
23258 23259 1.000000
23260 1885 0.022222
23262 3715 0.058824
23263 337 0.018519
23264 15860 0.333333
23265 8407 0.250000
23266 23267 1.000000
23268 1662 0.027778
23268 5647 0.200000
23269 23270 1.000000
23272 6894 0.200000
23273 1571 0.041667
23275 23276 1.000000
23278 15106 0.250000
23279 16190 0.500000
23280 547 0.030303
23280 23281 1.000000
23282 429 0.012346
23282 602 0.047619
23282 3294 0.100000
23283 4969 0.125000
23285 23286 1.000000
23287 1495 0.033333
23288 8468 0.500000
23289 651 0.030303
23290 1208 0.066667
23291 1662 0.027778
23291 20710 0.500000
23291 23292 1.000000
23293 23294 1.000000
23296 2057 0.022727
23297 23298 0.500000
23299 3412 0.076923
23300 21734 0.500000
23301 23302 1.000000
23303 2244 0.035714
23304 12820 0.333333
23305 9157 1.000000
23305 23306 1.000000
23307 6160 0.500000
23308 137 0.030303
23309 1662 0.027778
23309 18811 0.500000
23310 23311 1.000000
23312 12477 0.500000
23313 23314 1.000000
23315 23316 1.000000
23317 2364 0.076923
23317 2452 0.125000
23317 4508 0.142857
23317 21118 0.500000
23318 1449 0.031250
23319 11266 1.000000
23320 23321 1.000000
23322 1951 0.010101
23323 6034 0.076923
23324 5463 0.062500
23325 1011 0.002584
23326 11510 0.166667
23327 23328 1.000000
23329 23330 1.000000
23331 21367 0.500000
23332 23333 1.000000
23335 2842 0.018868
23336 23337 0.500000
23338 1166 0.015152
23338 23339 0.500000
23340 8693 0.333333
23341 15032 0.500000
23342 381 0.071429
23343 3297 0.043478
23344 382 0.031250
23346 1617 0.035714
23348 1653 0.043478
23349 1653 0.043478
23350 1011 0.002584
23351 15420 0.250000
23352 9266 0.500000
23353 221 0.006024
23354 8486 0.200000
23355 23356 1.000000
23357 1855 0.027027
23359 6953 0.200000
23359 12704 0.166667
23360 23361 1.000000
23363 3199 0.333333
23365 921 0.030303
23366 6627 0.062500
23366 20270 0.200000
23368 367 0.018182
23369 23370 1.000000
23371 1011 0.002584
23372 431 0.028571
23373 23374 1.000000
23375 1537 0.009174
23375 1651 0.045455
23375 1803 0.026316
23378 23379 0.250000
23379 1142 0.111111
23379 13272 0.142857
23379 14827 0.250000
23379 23828 0.500000
23379 23829 1.000000
23381 10847 0.111111
23381 23382 0.500000
23383 19069 1.000000
23384 19522 0.333333
23385 2961 0.025000
23386 234 0.033333
23387 3895 0.076923
23387 11366 0.058824
23388 21153 0.333333
23390 1010 0.076923
23390 12546 0.090909
23391 4803 0.071429
23391 12546 0.090909
23391 14862 0.166667
23391 20469 0.200000
23391 23392 0.500000
23393 952 0.032258
23393 12546 0.090909
23393 14862 0.166667
23393 15651 0.333333
23394 23391 1.000000
23395 16239 0.166667
23396 11536 0.250000
23396 24435 0.500000
23398 11623 0.166667
23399 189 0.500000
23399 952 0.032258
23400 604 0.033333
23400 610 0.066667
23400 9729 0.125000
23400 15507 0.200000
23401 4831 0.500000
23401 8239 0.037037
23401 13867 0.333333
23402 14862 0.166667
23402 18024 0.250000
23402 23403 1.000000
23404 19814 0.250000
23404 23405 1.000000
23404 23406 0.250000
23404 23407 1.000000
23405 18033 0.250000
23405 21301 0.500000
23405 21798 0.500000
23405 21813 0.333333
23406 9919 0.142857
23406 18929 0.500000
23406 23416 1.000000
23408 11612 0.500000
23408 13395 0.333333
23409 23410 1.000000
23411 3397 0.076923
23412 11553 0.333333
23412 23413 0.500000
23414 23413 0.500000
23416 17197 0.500000
23417 23418 1.000000
23419 12192 0.200000
23419 23420 1.000000
23419 23421 1.000000
23422 12546 0.090909
23422 23423 1.000000
23424 23392 0.500000
23424 23425 1.000000
23427 14780 0.500000
23428 336 0.025641
23429 1645 0.166667
23430 339 0.018182
23430 8793 0.500000
23430 9308 0.166667
23430 14741 1.000000
23430 15273 0.250000
23431 19679 0.200000
23432 112 0.014493
23433 2014 0.023256
23434 27181 1.000000
23435 827 0.014706
23435 1206 0.090909
23435 18615 0.500000
23436 1003 0.016393
23437 20637 0.200000
23437 23438 0.500000
23439 9041 0.200000
23439 21739 1.000000
23440 10581 0.250000
23440 25110 1.000000
23441 18071 0.333333
23443 23444 1.000000
23445 23446 1.000000
23447 1011 0.002584
23448 20250 0.500000
23449 23450 1.000000
23451 9597 0.125000
23452 1103 0.250000
23453 547 0.030303
23454 8083 0.032258
23455 22605 1.000000
23456 9146 0.500000
23456 23457 1.000000
23457 19554 0.250000
23458 19554 0.250000
23459 23460 1.000000
23460 26988 1.000000
23461 23462 1.000000
23463 4705 0.250000
23464 498 0.008772
23465 7244 0.200000
23466 5382 0.083333
23467 23468 1.000000
23468 2061 0.200000
23469 5678 0.125000
23473 5681 0.047619
23474 8244 0.500000
23474 23475 1.000000
23476 5678 0.125000
23477 5678 0.125000
23478 5678 0.125000
23479 161 0.015152
23480 3168 0.083333
23481 7162 0.028571
23482 1219 0.018182
23483 1277 0.035714
23484 4765 0.111111
23485 10803 1.000000
23486 2944 0.166667
23487 386 0.008621
23488 3316 0.076923
23489 20973 0.333333
23490 10129 0.166667
23491 19132 1.000000
23492 12457 0.333333
23493 3063 0.200000
23495 4661 0.100000
23496 23497 1.000000
23498 8613 0.500000
23498 23499 0.500000
23500 8166 0.250000
23501 686 0.041667
23502 571 0.025641
23502 2290 0.020408
23503 4450 0.062500
23504 286 0.027778
23505 16992 0.333333
23506 1719 0.090909
23507 18572 1.000000
23508 1467 0.083333
23508 6486 0.045455
23508 10582 0.500000
23509 8429 0.500000
23510 4070 0.125000
23511 2510 0.034483
23512 6287 0.047619
23514 1145 0.013699
23515 3006 0.090909
23515 11523 0.142857
23515 15815 0.500000
23516 13365 0.333333
23517 1449 0.031250
23518 6300 0.029412
23519 14925 0.333333
23520 4462 0.040000
23521 280 0.016393
23521 2394 0.037037
23521 10899 0.250000
23521 17733 0.333333
23521 23522 1.000000
23523 221 0.006024
23523 23524 1.000000
23525 1449 0.031250
23526 23527 1.000000
23528 239 0.006849
23528 1559 0.025000
23529 14877 0.500000
23531 17375 0.333333
23531 17859 0.333333
23532 4912 0.040000
23534 239 0.006849
23534 254 0.125000
23534 312 0.043478
23534 24266 1.000000
23535 3267 0.076923
23540 123 0.008772
23540 2226 0.100000
23540 3972 0.100000
23540 5344 0.100000
23540 8097 0.142857
23540 23541 1.000000
23540 23542 1.000000
23541 11637 0.142857
23541 16272 0.100000
23542 8087 0.142857
23543 425 0.016667
23543 8044 0.200000
23544 390 0.012987
23544 1003 0.016393
23544 1789 0.333333
23545 23546 1.000000
23545 23547 1.000000
23548 641 0.009524
23548 5553 0.125000
23548 13135 0.500000
23549 3267 0.076923
23550 7419 0.200000
23550 23551 1.000000
23552 12597 0.333333
23553 6300 0.029412
23553 13065 0.090909
23553 23120 0.500000
23555 14164 0.333333
23556 3674 0.142857
23557 13752 0.125000
23560 17492 0.250000
23566 5759 0.045455
23566 7589 0.166667
23566 10182 0.058824
23566 10798 0.071429
23566 10869 0.200000
23571 23572 1.000000
23572 18930 0.333333
23572 24035 1.000000
23574 7985 0.090909
23574 11953 0.333333
23575 8809 0.200000
23576 951 0.007634
23576 5547 0.111111
23576 14604 0.500000
23576 21047 0.500000
23576 23577 1.000000
23576 23578 1.000000
23578 25325 1.000000
23579 12182 0.166667
23579 23580 1.000000
23580 1585 0.200000
23580 5553 0.125000
23580 7826 0.166667
23580 12182 0.166667
23580 19612 0.333333
23580 23576 1.000000
23580 23581 1.000000
23580 23582 1.000000
23581 9409 0.500000
23581 11788 0.125000
23581 11953 0.333333
23582 27599 1.000000
23583 7 0.008772
23583 7096 0.066667
23583 11212 0.250000
23583 12252 1.000000
23583 19209 0.250000
23583 19446 0.500000
23583 23584 0.500000
23586 9274 0.166667
23586 11215 0.500000
23586 11517 0.200000
23586 14594 0.333333
23586 19618 0.333333
23587 15514 0.166667
23587 23588 1.000000
23588 7190 0.200000
23588 23587 0.500000
23589 8109 0.200000
23589 23590 1.000000
23591 854 0.047619
23591 6925 0.111111
23592 3762 0.111111
23596 6300 0.029412
23596 26293 0.500000
23598 23599 1.000000
23598 23600 1.000000
23598 23601 0.500000
23598 23602 1.000000
23598 23603 1.000000
23599 29130 1.000000
23600 29134 1.000000
23602 23598 0.333333
23603 16375 0.166667
23603 23598 0.333333
23603 23601 0.500000
23605 29 0.027778
23606 8857 0.142857
23607 7826 0.166667
23607 21600 0.500000
23607 23608 1.000000
23607 23609 1.000000
23607 23610 1.000000
23611 5243 0.142857
23611 23584 0.500000
23612 8876 0.250000
23612 23613 1.000000
23614 8435 0.071429
23618 314 0.032258
23618 379 0.019231
23618 3663 0.083333
23618 3989 0.111111
23618 9669 0.500000
23618 23619 1.000000
23620 425 0.016667
23620 626 0.035714
23621 25260 1.000000
23622 13709 0.500000
23623 4907 0.200000
23624 14273 0.500000
23625 6142 0.125000
23626 23627 1.000000
23628 17454 0.250000
23628 23629 1.000000
23630 5 0.012048
23630 12520 0.333333
23632 23633 0.500000
23641 26481 1.000000
23645 1339 0.019231
23645 7186 0.090909
23645 7658 0.200000
23645 7888 0.100000
23645 13908 0.166667
23646 23647 1.000000
23648 23649 1.000000
23649 26085 0.500000
23650 631 0.010638
23651 19798 1.000000
23653 12483 0.500000
23654 803 0.016393
23654 6607 0.500000
23656 21676 0.500000
23657 5738 0.500000
23658 23659 1.000000
23661 406 0.013158
23661 4548 0.142857
23662 3267 0.076923
23662 3639 0.125000
23662 6760 0.083333
23663 23664 1.000000
23665 20721 0.250000
23666 15672 0.250000
23666 21534 0.333333
23666 23667 1.000000
23668 6377 0.066667
23669 2516 0.058824
23669 8113 0.166667
23669 23670 1.000000
23671 1593 0.055556
23671 16335 0.200000
23674 181 0.018519
23674 23675 1.000000
23676 909 0.052632
23676 3447 0.166667
23677 23678 0.500000
23679 23680 1.000000
23681 5944 0.066667
23682 2031 0.052632
23682 4639 0.333333
23682 4646 0.083333
23682 4672 0.090909
23682 14628 0.111111
23682 15936 0.250000
23683 5206 0.058824
23683 22395 0.500000
23684 5045 0.014085
23684 19998 1.000000
23685 8483 0.333333
23688 3369 0.100000
23688 7960 0.055556
23688 17131 0.333333
23688 20883 0.333333
23689 7960 0.055556
23689 10887 0.500000
23689 16369 0.100000
23689 16496 0.062500
23689 16607 0.100000
23689 23690 1.000000
23692 6673 0.500000
23692 23693 1.000000
23694 8212 0.333333
23695 1537 0.009174
23695 2641 0.071429
23695 2779 0.058824
23696 23697 1.000000
23697 13908 0.166667
23698 18393 0.500000
23699 12929 0.250000
23699 23700 0.333333
23699 23701 1.000000
23700 18386 0.333333
23701 2779 0.058824
23702 27 0.009259
23703 23704 1.000000
23703 23705 0.500000
23706 830 0.083333
23707 15154 1.000000
23708 136 0.031250
23709 379 0.019231
23709 2361 0.083333
23710 15888 0.250000
23711 23712 1.000000
23716 14109 0.111111
23716 19985 0.333333
23717 2385 0.200000
23718 4822 0.500000
23719 9033 0.500000
23720 2375 0.009434
23720 13421 0.500000
23721 645 0.008264
23722 299 0.025641
23723 7128 0.111111
23724 4409 0.038462
23725 8031 0.333333
23726 4027 0.026316
23727 2836 0.028571
23727 14594 0.333333
23728 6137 0.100000
23729 23730 1.000000
23731 1788 0.023256
23731 18257 0.333333
23731 23732 1.000000
23733 23734 0.500000
23734 1286 0.020408
23735 3709 0.166667
23735 5529 0.066667
23736 7231 0.250000
23736 14903 0.500000
23736 23737 1.000000
23740 605 0.014085
23740 1520 0.020833
23740 6394 0.090909
23740 17166 0.500000
23740 21314 0.500000
23740 21395 0.333333
23740 23741 1.000000
23740 23742 1.000000
23742 9801 0.333333
23743 19361 0.250000
23744 21506 0.333333
23746 23747 1.000000
23748 1011 0.002584
23748 1348 0.055556
23748 3963 0.083333
23748 6971 0.125000
23750 446 0.013514
23751 23752 1.000000
23753 23754 1.000000
23755 4462 0.040000
23756 1537 0.009174
23756 7616 0.083333
23757 16735 0.500000
23757 20108 0.250000
23758 6650 0.142857
23758 19311 0.200000
23759 23760 1.000000
23761 23762 1.000000
23763 21887 0.500000
23764 10628 0.076923
23765 12926 0.166667
23765 17052 0.166667
23766 2014 0.023256
23767 23768 1.000000
23769 23770 0.500000
23771 2375 0.009434
23772 5276 0.066667
23772 7942 0.250000
23772 7945 0.250000
23773 7790 0.200000
23774 7790 0.200000
23775 951 0.007634
23775 7806 0.100000
23775 11367 0.500000
23776 288 0.047619
23776 1011 0.002584
23776 7885 0.142857
23776 19969 0.500000
23777 367 0.018182
23777 913 0.018519
23778 20467 0.333333
23778 21316 0.250000
23778 21362 1.000000
23778 23779 1.000000
23779 20467 0.333333
23780 11031 0.200000
23781 1347 0.020000
23781 2226 0.100000
23781 23820 1.000000
23782 16093 0.333333
23783 23784 1.000000
23785 386 0.008621
23785 4057 0.032258
23786 367 0.018182
23787 23788 1.000000
23789 6206 0.020833
23790 15876 0.500000
23791 23792 1.000000
23793 23794 1.000000
23795 25 0.047619
23795 2790 0.111111
23795 18315 0.166667
23796 3956 0.125000
23797 1364 0.029412
23797 2518 0.029412
23798 14 0.013514
23798 125 0.012987
23798 5163 0.071429
23798 7902 0.142857
23800 2591 0.166667
23800 5322 0.142857
23800 5344 0.100000
23800 8137 0.125000
23800 11309 0.333333
23800 13439 0.166667
23801 3632 0.040000
23802 13097 0.500000
23803 23804 1.000000
23805 21310 1.000000
23805 23806 1.000000
23807 9920 0.125000
23807 11366 0.058824
23807 15146 0.100000
23808 1072 0.090909
23809 1270 0.013699
23809 7121 0.047619
23809 9921 0.100000
23809 23540 0.500000
23809 23810 1.000000
23811 11365 0.250000
23811 12932 0.250000
23812 21704 0.500000
23813 15194 0.200000
23815 7974 0.090909
23815 7987 0.500000
23816 3655 0.076923
23816 23817 0.500000
23817 16319 0.200000
23817 23902 1.000000
23818 1417 0.029412
23819 8797 0.200000
23820 24862 1.000000
23821 1143 0.100000
23822 1142 0.111111
23822 1143 0.100000
23822 5975 0.071429
23822 6386 0.166667
23822 9412 0.058824
23822 13547 0.125000
23822 23823 1.000000
23824 123 0.008772
23824 1270 0.013699
23824 8129 0.125000
23824 8504 0.250000
23824 23825 1.000000
23826 23827 1.000000
23831 2505 0.047619
23831 10865 0.100000
23831 23832 1.000000
23837 1293 0.026316
23838 5556 0.250000
23839 23840 1.000000
23841 833 0.018182
23842 13184 0.333333
23843 7007 0.071429
23844 631 0.010638
23844 4056 0.076923
23844 9729 0.125000
23844 23845 0.500000
23846 15933 0.200000
23848 15266 0.142857
23849 22747 0.500000
23851 23878 0.333333
23851 27623 1.000000
23855 4149 0.250000
23856 860 0.027027
23856 5895 0.028571
23856 23857 0.500000
23858 3412 0.076923
23860 4416 0.111111
23860 15316 0.142857
23861 8298 0.100000
23862 1828 0.035714
23862 23863 1.000000
23864 222 0.029412
23864 3641 0.027027
23865 17201 0.500000
23866 1727 0.090909
23866 4278 0.250000
23867 13140 0.142857
23867 24004 1.000000
23868 8812 0.333333
23868 13120 0.200000
23868 18930 0.333333
23869 2358 0.018182
23869 7672 0.111111
23870 1577 0.027027
23870 5460 0.333333
23871 11485 0.111111
23872 13546 1.000000
23873 8516 0.333333
23873 23874 1.000000
23878 13439 0.166667
23879 16319 0.200000
23881 18960 0.333333
23882 3281 0.043478
23882 5974 0.076923
23883 8564 0.066667
23884 6770 0.250000
23885 10559 0.333333
23885 12505 0.333333
23885 15834 0.333333
23885 23379 0.250000
23886 2334 0.016129
23886 15266 0.142857
23887 605 0.014085
23887 12506 0.166667
23887 13747 0.166667
23887 18645 0.166667
23889 123 0.008772
23889 1142 0.111111
23890 7806 0.100000
23890 16248 0.333333
23890 23891 1.000000
23891 4197 0.142857
23892 23598 0.333333
23893 21714 0.333333
23894 1383 0.041667
23895 312 0.043478
23896 6925 0.111111
23896 9418 0.100000
23896 10750 0.250000
23897 4650 0.142857
23898 17718 0.333333
23898 23899 1.000000
23900 16087 0.200000
23901 8200 0.090909
23903 7919 0.500000
23904 15545 0.500000
23905 23906 1.000000
23907 14599 0.166667
23908 3124 0.111111
23908 12191 0.500000
23908 15318 0.500000
23908 20088 0.500000
23908 24884 1.000000
23910 23 0.024390
23910 8857 0.142857
23912 19361 0.250000
23912 20267 0.500000
23913 4451 0.062500
23914 600 0.013699
23914 4730 0.100000
23915 2018 0.022222
23915 23916 1.000000
23917 23918 1.000000
23920 3352 0.333333
23923 10248 0.142857
23923 20234 0.500000
23924 23925 1.000000
23926 826 0.016667
23926 3384 0.035714
23927 1163 0.020833
23927 14761 0.200000
23927 23928 1.000000
23929 1384 0.125000
23930 23931 0.500000
23932 12298 0.142857
23933 23934 0.500000
23935 604 0.033333
23936 23937 1.000000
23938 19369 0.500000
23939 23940 0.500000
23941 2827 0.058824
23942 280 0.016393
23943 6250 0.100000
23944 23945 1.000000
23945 2172 0.250000
23946 7431 0.142857
23947 16335 0.200000
23947 23948 1.000000
23949 23950 1.000000
23949 23951 1.000000
23953 416 0.090909
23953 9119 0.500000
23954 23955 1.000000
23956 404 0.016667
23957 23958 1.000000
23959 217 0.111111
23959 3553 0.142857
23959 11246 0.333333
23959 23960 1.000000
23960 2059 0.076923
23960 2115 0.100000
23960 23985 1.000000
23961 6137 0.100000
23962 23963 1.000000
23964 1286 0.020408
23964 23965 1.000000
23966 1011 0.002584
23966 23967 1.000000
23968 5466 0.200000
23969 14734 0.500000
23969 23970 1.000000
23971 20899 0.250000
23972 847 0.062500
23974 8185 0.250000
23975 1455 0.100000
23975 23976 1.000000
23977 1887 0.038462
23977 4649 0.100000
23977 6617 0.071429
23977 8880 0.166667
23978 23979 1.000000
23980 4393 0.200000
23981 380 0.037037
23981 10901 0.500000
23981 14190 0.250000
23982 1834 0.250000
23982 9576 0.500000
23983 2005 0.040000
23983 10580 1.000000
23984 4291 0.035714
23984 11254 1.000000
23984 11255 0.500000
23986 3578 0.111111
23987 2872 0.111111
23988 7056 0.333333
23988 23989 1.000000
23990 1858 0.200000
23990 8481 0.333333
23993 5918 0.111111
23994 23995 1.000000
23994 23996 1.000000
23997 23998 1.000000
23998 1649 0.032258
23999 24000 1.000000
24000 8502 0.100000
24000 21301 0.500000
24000 25548 1.000000
24002 3677 0.045455
24003 9010 0.166667
24005 1022 0.058824
24005 5477 0.142857
24005 14864 0.111111
24006 24007 1.000000
24008 9728 0.200000
24008 16478 0.200000
24010 6674 0.083333
24010 16632 0.333333
24011 645 0.008264
24012 24013 1.000000
24012 24014 1.000000
24015 4996 0.111111
24015 24016 1.000000
24015 24017 1.000000
24018 10396 0.333333
24018 21980 0.500000
24022 4194 0.125000
24023 26556 1.000000
24024 3101 0.333333
